[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO1.SO2,15:40.801,107.58,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.TEMP,15:40.822,107.63,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.NOX,15:40.844,107.53,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.DUST,15:40.865,107.48,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.O2,15:40.886,1074500,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.FLOW,15:40.908,10742000,Good
