[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO11.SO2,41:27.825,13.19,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.TEMP,41:27.857,13.13,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.NOX,41:27.889,13.09,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.DUST,41:27.922,13.06,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.O2,41:27.954,130300,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.FLOW,41:27.987,1300000,Good
