[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO22.SO22,40:28.025,11780000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO22.TEMP2,40:28.057,1174,Good
