[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO2.SO22,35:32.298,23650000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO2.TEMP2,35:32.347,0,Bad
