[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO1.SO2,44:30.323,14.84,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.TEMP,44:30.345,10.29,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.NOX,44:30.367,10.64,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.DUST,44:30.390,10.6,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.O2,44:30.411,103100,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.FLOW,44:30.433,1021000,Good
