[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO2.SO22,55:49.521,0,Bad
TB_NDMT_KHILO1--TB_NDMT_KHILO2.TEMP2,55:49.521,0,Bad
