[Data]
Tagname,TimeStamp,Value,DataQuality
Diem_Do_2.FLOW,16:58.309,38529000,Good
Diem_Do_2.SO22,16:58.341,385300000,Good
Diem_Do_2.TEMP2,16:58.373,38525,Good
Diem_Do_2.NOX2,16:58.405,38963,Good
