[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO10.SO2,26:31.555,145.57,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.TEMP,26:31.610,145.08,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.NOX,26:31.641,148.5,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.DUST,26:31.683,145.04,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.O2,26:31.725,1449200,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.FLOW,26:31.757,14517000,Good
