[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO2.SO22,55:30.262,35490000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO2.TEMP2,55:30.295,0,Bad
