[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO2.SO22,40:27.786,6160000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO2.TEMP2,40:27.807,615,Good
