[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO22.SO22,41:28.019,12970000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO22.TEMP2,41:28.050,1293,Good
