[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO11.SO2,26:31.019,-32.13,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.TEMP,26:31.040,-1.54,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.NOX,26:31.062,56.45,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.DUST,26:31.082,78.94,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.O2,26:31.103,789200,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.FLOW,26:31.125,7890000,Good
