[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO2.SO22,44:30.455,10200000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO2.TEMP2,44:30.476,1012,Good
