[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO10.SO2,23:31.549,142.01,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.TEMP,23:31.577,141.52,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.NOX,23:31.609,144.94,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.DUST,23:31.641,141.48,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.O2,23:31.673,1413600,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.FLOW,23:31.706,14161000,Good
