[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO2.SO22,41:31.303,8880000,Bad
TB_NDMT_KHILO1--TB_NDMT_KHILO2.TEMP2,41:31.303,880,Bad
