[Data]
Tagname,TimeStamp,Value,DataQuality
Diem_Do_2.FLOW,17:58.329,38648000,Good
Diem_Do_2.SO22,17:58.361,386490000,Good
Diem_Do_2.TEMP2,17:58.393,38644,Good
Diem_Do_2.NOX2,17:58.426,39082,Good
