[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO22.SO22,44:07.397,16120000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO22.TEMP2,44:07.429,1608,Good
