[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO2.SO22,41:27.780,6750000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO2.TEMP2,41:27.801,674,Good
