[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO10.SO2,29:31.559,149.12,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.TEMP,29:31.599,148.63,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.NOX,29:31.631,152.06,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.DUST,29:31.662,148.6,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.O2,29:31.704,1484800,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.FLOW,29:31.737,14873000,Good
