[Data]
Tagname,TimeStamp,Value,DataQuality
Diem_Do_2.FLOW,43:30.668,838000,Good
Diem_Do_2.SO22,43:30.701,8290000,Good
Diem_Do_2.TEMP2,43:30.734,944,Good
Diem_Do_2.NOX2,43:30.766,825,Good
