[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO1.SO2,18:17.928,110.44,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.TEMP,18:17.957,110.49,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.NOX,18:17.990,110.4,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.DUST,18:18.024,110.35,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.O2,18:18.051,1103200,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.FLOW,18:18.083,11029000,Good
