[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO11.SO2,41:29.989,-32.13,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.TEMP,41:30.010,-1.54,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.NOX,41:30.032,56.45,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.DUST,41:30.053,16.55,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.O2,41:30.075,165300,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.FLOW,41:30.096,1651000,Good
