[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO2.SO22,36:32.313,24240000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO2.TEMP2,36:32.352,0,Bad
