[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO11.SO2,40:27.833,12,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.TEMP,40:27.865,11.95,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.NOX,40:27.897,11.91,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.DUST,40:27.929,11.88,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.O2,40:27.961,118500,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO11.FLOW,40:27.994,1182000,Good
