[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO10.SO2,27:31.575,146.75,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.TEMP,27:31.607,146.26,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.NOX,27:31.638,149.68,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.DUST,27:31.670,146.22,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.O2,27:31.702,1461000,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO10.FLOW,27:31.734,14635000,Good
