[Data]
Tagname,TimeStamp,Value,DataQuality
TB_NDMT_KHILO1--TB_NDMT_KHILO1.SO2,14:40.813,106.98,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.TEMP,14:40.834,107.03,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.NOX,14:40.856,106.93,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.DUST,14:40.877,106.88,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.O2,14:40.899,1068500,Good
TB_NDMT_KHILO1--TB_NDMT_KHILO1.FLOW,14:40.921,10682000,Good
